date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-09-29 00:18:18,JustinTrudeau,,13,136,95,"When @JustinTrudeau visited the North, he heard firsthand what residents there think of Harper's ""outreach"" #elxn42https://amp.twimg.com/v/0d098308-75f1-496f-86ad-3e585114345b …",,@JustinTrudeau,#elxn42https,648652988978872320,https://twitter.com/JustinTrudeau/status/648652988978872320
2015-09-29 00:17:51,JustinTrudeau,,1,51,30,"Quand @JustinTrudeau est allé dans le Nord, il a entendu lui-même ce que les résidents pensent des efforts de Harperhttps://amp.twimg.com/v/d93dbf64-639e-4fc2-bb19-a894637e150d …",,@JustinTrudeau,,648652874289840128,https://twitter.com/JustinTrudeau/status/648652874289840128
2015-09-29 00:17:45,JustinTrudeau,,8,128,78,"Millions of Canadian jobs depend on a strong relationship with the US. Harper's careless approach puts them at risk. #MunkDebate",,,#MunkDebate,648652848541122561,https://twitter.com/JustinTrudeau/status/648652848541122561
2015-09-29 00:17:20,JustinTrudeau,,1,51,27,"Des millions d'emplois canadiens dépendent d'une solide relation Can-É-U. L'approche négligente de Harper les met à risque. #MunkDebate",,,#MunkDebate,648652744073609216,https://twitter.com/JustinTrudeau/status/648652744073609216
2015-09-29 00:15:49,JustinTrudeau,,3,120,75,"Liberals will bring real change to the Canada-US relationship, and return to a productive engagement. #MunkDebatepic.twitter.com/GXaYhlBHYg",,,#MunkDebatepic,648652362781990913,https://twitter.com/JustinTrudeau/status/648652362781990913
2015-09-29 00:14:26,JustinTrudeau,,4,167,128,"""Harper's hyperpartisan politics have led to missed opportunities and soured Canada-US relations."" - @JustinTrudeaupic.twitter.com/ZMqyzcspLS",,@JustinTrudeaupic,,648652016378638336,https://twitter.com/JustinTrudeau/status/648652016378638336
2015-09-29 00:13:47,JustinTrudeau,,2,64,33,"La politique partisane de Harper nous a coûté des occasions et endommagé les relations Canada-É-U. - @JustinTrudeaupic.twitter.com/ErIg6gvObs",,@JustinTrudeaupic,,648651853119492096,https://twitter.com/JustinTrudeau/status/648651853119492096
2015-09-29 00:12:34,JustinTrudeau,,6,110,69,"""I've long said that KXL would never be built unless we put strong environmental policy in place. But Stephen Harper failed."" @JustinTrudeau",,@JustinTrudeau,,648651544754266112,https://twitter.com/JustinTrudeau/status/648651544754266112
2015-09-29 00:12:14,JustinTrudeau,,1,53,33,"KXL n'avait pas de chance de succès sans la mise en place de solides politiques environnementales. Stephen Harper a échoué. - @JustinTrudeau",,@JustinTrudeau,,648651463703547904,https://twitter.com/JustinTrudeau/status/648651463703547904
2015-09-29 00:09:08,JustinTrudeau,,10,148,96,"Instead of finding ways to get our resources to market, Harper tried to bully Obama into approving Keystone. It didn't work. #MunkDebate",,,#MunkDebate,648650683252654080,https://twitter.com/JustinTrudeau/status/648650683252654080
2015-09-29 00:08:45,JustinTrudeau,,1,60,26,"Au lieu de trouver comment acheminer nos ressources vers les marchés, Harper a tenté d'intimider Obama pour qu'il approuve Keystone. Échec.",,,,648650583725998081,https://twitter.com/JustinTrudeau/status/648650583725998081
2015-09-29 00:05:09,JustinTrudeau,,5,111,64,". @JustinTrudeau and the @liberal_party are steadfast in their support for Ukrainian democracy and territorial integrity. #MunkDebate",,@JustinTrudeau @liberal_party,#MunkDebate,648649681103388672,https://twitter.com/JustinTrudeau/status/648649681103388672
