date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-01-22 12:59:50,theresa_may,RoyalFamily,188,142,844,"My very best wishes to Princess Eugenie and Jack Brooksbank on their engagement - congratulations to the happy couple.https://twitter.com/royalfamily/status/955381243696308224 …",,,,955424769683410944,https://twitter.com/theresa_may/status/955424769683410944
2018-01-19 15:45:45,theresa_may,,117,56,202,". @cvs_uttlesford are a great organisation supported by patron @KemiBadenoch - helping smaller charities and community groups thrive.pic.twitter.com/JCUHA4FwoM",,@cvs_uttlesford @KemiBadenoch,,954379358843613184,https://twitter.com/theresa_may/status/954379358843613184
2018-01-19 14:26:34,theresa_may,,183,150,712,"It was a real pleasure to meet pupils at Waltham St Lawrence Primary School in my constituency to celebrate their recent 'Outstanding' rating by Ofsted. Well done to all at the school.pic.twitter.com/eR1qkjT9QJ",,,,954359433534083072,https://twitter.com/theresa_may/status/954359433534083072
2018-01-19 07:37:16,theresa_may,,642,1219,4541,"At the @V_and_A last night @EmmanuelMacron and I were proud to celebrate the extraordinary values and the talented people who link our countries. More than a century on from the “entente cordiale” let us celebrate our own “entente chaleureuse”. #UKFRsummitpic.twitter.com/X6jUQ8IC3r",,@V_and_A @EmmanuelMacron,#UKFRsummitpic,954256428809834499,https://twitter.com/theresa_may/status/954256428809834499
2018-01-18 16:00:22,theresa_may,Nus_Ghani,74,162,722,"Congratulations Nusrat - a historic moment indeed, and a role in which I've no doubt you'll flourish.https://twitter.com/nus_ghani/status/953960149584052224 …",,,,954020650724753409,https://twitter.com/theresa_may/status/954020650724753409
2018-01-17 21:23:51,theresa_may,,960,542,1427,"Labour has turned its back on investment, growth, jobs. A Labour Party that will always put politics before people.pic.twitter.com/Hnua5uIAo5",,,,953739668876652544,https://twitter.com/theresa_may/status/953739668876652544
2018-01-17 10:41:34,theresa_may,,80,73,235,". @tracey_crouch will work with @JoCoxFoundation, businesses and charities to shine a light on loneliness and create the first ever Government strategy for it. We should all do everything we can to see that, in Jo’s memory, we bring an end to the acceptance of loneliness for good.pic.twitter.com/RoJPYEG6yn",,@tracey_crouch @JoCoxFoundation,,953578035164405760,https://twitter.com/theresa_may/status/953578035164405760
2018-01-17 10:38:36,theresa_may,,58,106,295,"Jo Cox recognised the scale of loneliness across the country and dedicated herself to doing all she could to help those affected. The Government will build on her legacy with @tracey_crouch as a new Minister for Loneliness:pic.twitter.com/AWk1tbyjKQ",,@tracey_crouch,,953577288905449472,https://twitter.com/theresa_may/status/953577288905449472
2018-01-17 10:28:57,theresa_may,,309,382,1162,"For far too many, loneliness is a sad reality of modern life. I want us all to confront this and take action to address loneliness endured by the elderly, by carers, those who have lost loved ones – those with no one to talk to or share their thoughts and experiences with.pic.twitter.com/42DbUKuDYb",,,,953574859136733184,https://twitter.com/theresa_may/status/953574859136733184
2018-01-16 16:59:40,theresa_may,,355,552,1790,"Last week I set out Government’s plan to leave our environment in a better state than we found it. I urged supermarkets to introduce plastic-free aisles and Iceland have today said they will eliminate plastic packaging by 2023 – I hope others follow suit.http://www.dailymail.co.uk/news/article-5272801/Iceland-store-io-remove-plastic-packaging.html …",,,,953310796162981888,https://twitter.com/theresa_may/status/953310796162981888
2018-01-13 16:07:17,theresa_may,,444,290,959,"With 110 days to go until the London local elections, it was great to be out with the excellent @ScullyP and the @SuttonTories Council candidates – talking to people about the issues that really matter to them.pic.twitter.com/esDP4x0u7T",,@ScullyP @SuttonTories,,952210453375127552,https://twitter.com/theresa_may/status/952210453375127552
2018-01-13 09:21:36,theresa_may,,3901,1602,4168,"From today we're banning hidden charges for paying with your credit or debit card - a move that will help millions of people avoid rip-off fees when spending their hard-earned money.pic.twitter.com/EEk5jxdk7R",,,,952108358668038146,https://twitter.com/theresa_may/status/952108358668038146
2018-01-12 12:56:32,theresa_may,,622,307,693,"We are helping people earn more and keep more of what they earn. Inequality is lower than it was in 2010 and the poorest fifth of households have more disposable income than in 2008.pic.twitter.com/G1gtBb1mKR",,,,951800059221430272,https://twitter.com/theresa_may/status/951800059221430272
